Time (s),Altitude (m),Velocity (m/s),Reference (m),Position Error (m),Integral Error,Action,Thrust (N),PWM
5.752932071685791,1.1410413980484009,-0.020923927426338196,1.0,-0.14104139804840088,0.8375658473744997,0.66731036,0.5001931190490723,51648
5.76377010345459,1.1408488750457764,-0.017586924135684967,1.0,-0.14084887504577637,0.836157358624042,0.6261181,0.48783546686172485,51141
5.774602651596069,1.1406879425048828,-0.01447262242436409,1.0,-0.1406879425048828,0.8347504791989931,0.58314884,0.47494468092918396,50613
5.7854413986206055,1.1405543088912964,-0.012239256873726845,1.0,-0.1405543088912964,0.8333449361100802,0.5476386,0.46429160237312317,50176
5.79634952545166,1.1398793458938599,-0.013812907971441746,1.0,-0.13987934589385986,0.8319461426511416,0.5737139,0.4721141755580902,50497
5.807244539260864,1.1396207809448242,-0.011719574220478535,1.0,-0.13974499702453613,0.8305486926808963,0.5568923,0.467067688703537,50290
5.8182532787323,1.1395026445388794,-0.011971905827522278,1.0,-0.1395026445388794,0.8291536662355075,0.5363899,0.4609169661998749,50037
5.829166412353516,1.138115406036377,-0.018148962408304214,1.0,-0.13811540603637695,0.8277725121751437,0.63268244,0.489804744720459,51222
5.839842319488525,1.1379315853118896,-0.018619569018483162,1.0,-0.13793158531188965,0.8263931963220248,0.6315907,0.4894772469997406,51208
5.850935220718384,1.137743592262268,-0.018962839618325233,1.0,-0.13774359226226807,0.8250157603994022,0.6292094,0.48876282572746277,51179
5.86195182800293,1.1375497579574585,-0.019798293709754944,1.0,-0.1375497579574585,0.8236402628198276,0.6323602,0.4897080957889557,51218
5.872744083404541,1.137345790863037,-0.021174587309360504,1.0,-0.1373457908630371,0.8222668049111972,0.6409271,0.492278128862381,51323
5.883630037307739,1.1366041898727417,-0.02556934952735901,1.0,-0.1366041898727417,0.8209007630124697,0.689183,0.5067549347877502,51917
5.894351482391357,1.1363399028778076,-0.027265852317214012,1.0,-0.13633990287780762,0.8195373639836917,0.6996442,0.5098932981491089,52045
5.905298233032227,1.1360567808151245,-0.029402868822216988,1.0,-0.1360567808151245,0.8181767961755405,0.7140079,0.514202356338501,52222
5.9161834716796875,1.1357566118240356,-0.03066582791507244,1.0,-0.13575661182403564,0.8168192300573002,0.7208838,0.5162651538848877,52307
5.927096128463745,1.137601375579834,-0.020612629130482674,1.0,-0.13760137557983398,0.8154432163015018,0.56404287,0.4692128598690033,50378
5.937995195388794,1.1371766328811646,-0.02209310606122017,1.0,-0.13717663288116455,0.8140714499726902,0.57939434,0.4738183319568634,50566
5.948787212371826,1.136950969696045,-0.023037200793623924,1.0,-0.13695096969604492,0.8127019402757297,0.58297145,0.47489145398139954,50610
5.959782361984253,1.136447787284851,-0.025248706340789795,1.0,-0.13644778728485107,0.8113374624028812,0.6080481,0.48241445422172546,50919
5.970704555511475,1.1361877918243408,-0.026748351752758026,1.0,-0.13618779182434082,0.8099755844846378,0.6184133,0.4855240285396576,51046
5.981435537338257,1.1359118223190308,-0.028450392186641693,1.0,-0.13591182231903076,0.8086164662614475,0.6311172,0.48933517932891846,51203
5.99205756187439,1.135614275932312,-0.031029528006911278,1.0,-0.135614275932312,0.8072603235021243,0.65291095,0.4958733022212982,51471
6.002804756164551,1.135292649269104,-0.03330689296126366,1.0,-0.135292649269104,0.8059073970094333,0.6711618,0.5013485550880432,51695
6.013594388961792,1.1356122493743896,-0.0316540002822876,1.0,-0.13561224937438965,0.8045512745156893,0.63443065,0.49032920598983765,51243
6.024507284164429,1.1352864503860474,-0.033497318625450134,1.0,-0.13528645038604736,0.8031984100118288,0.64773256,0.49431976675987244,51407
6.0355305671691895,1.1349431276321411,-0.03517736867070198,1.0,-0.1349431276321411,0.8018489787355074,0.659539,0.49786171317100525,51552
6.046436548233032,1.1345826387405396,-0.03691445663571358,1.0,-0.13458263874053955,0.800503152348102,0.6720203,0.5016061067581177,51706
6.057539463043213,1.1351890563964844,-0.0331936776638031,1.0,-0.1355140209197998,0.799148012138904,0.57924104,0.4737723171710968,50564
